match_link,match_link/_text,match_link/_title,date_value,tournament_link,tournament_link/_text,tournament_link/_title,radiant_link,radiant_link/_text,radiant_link/_title,dire_link,dire_link/_text,dire_link/_title,winner_value,round_value,game_number,time_number,score_number
"http://www.datdota.com/match.php?q=2091999033","2091999033","","01/20/16","http://www.datdota.com/tournament.php?q=533&tournament=WePlay%203%20SEA%20Qualifiers","WePlay 3 SEA Qualifiers","","http://www.datdota.com/team.php?q=105&team=Mineski","Mineski","","http://www.datdota.com/team.php?q=917&team=MVP%20Phoenix","MVP Phoenix","","RADIANT","","","46.22","29; -20"
"http://www.datdota.com/match.php?q=2087778325","2087778325","","01/18/16","http://www.datdota.com/tournament.php?q=533&tournament=WePlay%203%20SEA%20Qualifiers","WePlay 3 SEA Qualifiers","","http://www.datdota.com/team.php?q=1757&team=Redeem","Redeem","","http://www.datdota.com/team.php?q=917&team=MVP%20Phoenix","MVP Phoenix","","DIRE","","","35.93","11; -32"
"http://www.datdota.com/match.php?q=2068582828","2068582828","","01/10/16","http://www.datdota.com/tournament.php?q=528&tournament=Shanghai%20Major%20SEA%20Qualifiers","Shanghai Major SEA Qualifiers","","http://www.datdota.com/team.php?q=192&team=First%20Departure","First Departure","","http://www.datdota.com/team.php?q=917&team=MVP%20Phoenix","MVP Phoenix","","DIRE","LB Finals","2","25.58","8; -28"
"http://www.datdota.com/match.php?q=2068449910","2068449910","","01/10/16","http://www.datdota.com/tournament.php?q=528&tournament=Shanghai%20Major%20SEA%20Qualifiers","Shanghai Major SEA Qualifiers","","http://www.datdota.com/team.php?q=192&team=First%20Departure","First Departure","","http://www.datdota.com/team.php?q=917&team=MVP%20Phoenix","MVP Phoenix","","DIRE","LB Finals","1","31.48","6; -34"
"http://www.datdota.com/match.php?q=2065589675","2065589675","","01/09/16","http://www.datdota.com/tournament.php?q=528&tournament=Shanghai%20Major%20SEA%20Qualifiers","Shanghai Major SEA Qualifiers","","http://www.datdota.com/team.php?q=1447&team=Fnatic.MY","Fnatic.MY","","http://www.datdota.com/team.php?q=917&team=MVP%20Phoenix","MVP Phoenix","","RADIANT","UB Finals","2","33.75","35; -13"
"http://www.datdota.com/match.php?q=2065482587","2065482587","","01/08/16","http://www.datdota.com/tournament.php?q=528&tournament=Shanghai%20Major%20SEA%20Qualifiers","Shanghai Major SEA Qualifiers","","http://www.datdota.com/team.php?q=917&team=MVP%20Phoenix","MVP Phoenix","","http://www.datdota.com/team.php?q=1447&team=Fnatic.MY","Fnatic.MY","","DIRE","UB Finals","1","32.27","14; -36"
"http://www.datdota.com/match.php?q=2065374045","2065374045","","01/08/16","http://www.datdota.com/tournament.php?q=528&tournament=Shanghai%20Major%20SEA%20Qualifiers","Shanghai Major SEA Qualifiers","","http://www.datdota.com/team.php?q=192&team=First%20Departure","First Departure","","http://www.datdota.com/team.php?q=917&team=MVP%20Phoenix","MVP Phoenix","","DIRE","UB Semifinals","3","22.43","11; -31"
"http://www.datdota.com/match.php?q=2065286763","2065286763","","01/08/16","http://www.datdota.com/tournament.php?q=528&tournament=Shanghai%20Major%20SEA%20Qualifiers","Shanghai Major SEA Qualifiers","","http://www.datdota.com/team.php?q=917&team=MVP%20Phoenix","MVP Phoenix","","http://www.datdota.com/team.php?q=192&team=First%20Departure","First Departure","","RADIANT","UB Semifinals","2","28.25","23; -9"
"http://www.datdota.com/match.php?q=2065200918","2065200918","","01/08/16","http://www.datdota.com/tournament.php?q=528&tournament=Shanghai%20Major%20SEA%20Qualifiers","Shanghai Major SEA Qualifiers","","http://www.datdota.com/team.php?q=192&team=First%20Departure","First Departure","","http://www.datdota.com/team.php?q=917&team=MVP%20Phoenix","MVP Phoenix","","RADIANT","UB Semifinals","1","29.92","27; -5"
"http://www.datdota.com/match.php?q=2063555247","2063555247","","01/08/16","http://www.datdota.com/tournament.php?q=528&tournament=Shanghai%20Major%20SEA%20Qualifiers","Shanghai Major SEA Qualifiers","","http://www.datdota.com/team.php?q=917&team=MVP%20Phoenix","MVP Phoenix","","http://www.datdota.com/team.php?q=2211&team=MskiX","MskiX","","RADIANT","Tiebreaker","1","51.42","29; -41"
"http://www.datdota.com/match.php?q=2063332746","2063332746","","01/08/16","http://www.datdota.com/tournament.php?q=528&tournament=Shanghai%20Major%20SEA%20Qualifiers","Shanghai Major SEA Qualifiers","","http://www.datdota.com/team.php?q=2211&team=MskiX","MskiX","","http://www.datdota.com/team.php?q=917&team=MVP%20Phoenix","MVP Phoenix","","RADIANT","Group Stage","2","43.38","29; -5"
"http://www.datdota.com/match.php?q=2063202504","2063202504","","01/08/16","http://www.datdota.com/tournament.php?q=528&tournament=Shanghai%20Major%20SEA%20Qualifiers","Shanghai Major SEA Qualifiers","","http://www.datdota.com/team.php?q=2211&team=MskiX","MskiX","","http://www.datdota.com/team.php?q=917&team=MVP%20Phoenix","MVP Phoenix","","DIRE","Group Stage","1","34.45","11; -28"
"http://www.datdota.com/match.php?q=2063082521","2063082521","","01/08/16","http://www.datdota.com/tournament.php?q=528&tournament=Shanghai%20Major%20SEA%20Qualifiers","Shanghai Major SEA Qualifiers","","http://www.datdota.com/team.php?q=1447&team=Fnatic.MY","Fnatic.MY","","http://www.datdota.com/team.php?q=917&team=MVP%20Phoenix","MVP Phoenix","","DIRE","Group Stage","2","37.42","19; -37"
"http://www.datdota.com/match.php?q=2063000977","2063000977","","01/08/16","http://www.datdota.com/tournament.php?q=528&tournament=Shanghai%20Major%20SEA%20Qualifiers","Shanghai Major SEA Qualifiers","","http://www.datdota.com/team.php?q=1447&team=Fnatic.MY","Fnatic.MY","","http://www.datdota.com/team.php?q=917&team=MVP%20Phoenix","MVP Phoenix","","RADIANT","Group Stage","1","24.75","27; -3"
"http://www.datdota.com/match.php?q=2062737676","2062737676","","01/07/16","http://www.datdota.com/tournament.php?q=528&tournament=Shanghai%20Major%20SEA%20Qualifiers","Shanghai Major SEA Qualifiers","","http://www.datdota.com/team.php?q=7&team=SiG.Tr","SiG.Tr","","http://www.datdota.com/team.php?q=917&team=MVP%20Phoenix","MVP Phoenix","","DIRE","Group Stage","2","32.43","29; -25"
"http://www.datdota.com/match.php?q=2062660792","2062660792","","01/07/16","http://www.datdota.com/tournament.php?q=528&tournament=Shanghai%20Major%20SEA%20Qualifiers","Shanghai Major SEA Qualifiers","","http://www.datdota.com/team.php?q=7&team=SiG.Tr","SiG.Tr","","http://www.datdota.com/team.php?q=917&team=MVP%20Phoenix","MVP Phoenix","","RADIANT","Group Stage","1","37.47","43; -18"
"http://www.datdota.com/match.php?q=2060990735","2060990735","","01/07/16","http://www.datdota.com/tournament.php?q=528&tournament=Shanghai%20Major%20SEA%20Qualifiers","Shanghai Major SEA Qualifiers","","http://www.datdota.com/team.php?q=1990&team=XctN%202","XctN 2","","http://www.datdota.com/team.php?q=917&team=MVP%20Phoenix","MVP Phoenix","","DIRE","Group Stage","2","26.15","14; -47"
"http://www.datdota.com/match.php?q=2060890965","2060890965","","01/07/16","http://www.datdota.com/tournament.php?q=528&tournament=Shanghai%20Major%20SEA%20Qualifiers","Shanghai Major SEA Qualifiers","","http://www.datdota.com/team.php?q=1990&team=XctN%202","XctN 2","","http://www.datdota.com/team.php?q=917&team=MVP%20Phoenix","MVP Phoenix","","DIRE","Group Stage","1","23.38","8; -29"
"http://www.datdota.com/match.php?q=2021037281","2021037281","","12/22/15","http://www.datdota.com/tournament.php?q=516&tournament=Dota%20Pit%20League%20Season%204","Dota Pit League Season 4","","http://www.datdota.com/team.php?q=917&team=MVP%20Phoenix","MVP Phoenix","","http://www.datdota.com/team.php?q=105&team=Mineski","Mineski","","RADIANT","","","50.48","39; -31"
"http://www.datdota.com/match.php?q=2020957492","2020957492","","12/22/15","http://www.datdota.com/tournament.php?q=516&tournament=Dota%20Pit%20League%20Season%204","Dota Pit League Season 4","","http://www.datdota.com/team.php?q=105&team=Mineski","Mineski","","http://www.datdota.com/team.php?q=917&team=MVP%20Phoenix","MVP Phoenix","","RADIANT","","","19.87","30; -6"
"http://www.datdota.com/match.php?q=2008858712","2008858712","","12/17/15","http://www.datdota.com/tournament.php?q=467&tournament=WCA%202015","WCA 2015","","http://www.datdota.com/team.php?q=917&team=MVP%20Phoenix","MVP Phoenix","","http://www.datdota.com/team.php?q=1896&team=DC","DC","","RADIANT","Group Stage","2","15.42","26; -10"
"http://www.datdota.com/match.php?q=2008682205","2008682205","","12/17/15","http://www.datdota.com/tournament.php?q=467&tournament=WCA%202015","WCA 2015","","http://www.datdota.com/team.php?q=1896&team=DC","DC","","http://www.datdota.com/team.php?q=917&team=MVP%20Phoenix","MVP Phoenix","","DIRE","Group Stage","1","40.47","23; -39"
"http://www.datdota.com/match.php?q=2008514673","2008514673","","12/17/15","http://www.datdota.com/tournament.php?q=467&tournament=WCA%202015","WCA 2015","","http://www.datdota.com/team.php?q=225&team=Liquid","Liquid","","http://www.datdota.com/team.php?q=917&team=MVP%20Phoenix","MVP Phoenix","","RADIANT","Group Stage","2","36.5","36; -26"
"http://www.datdota.com/match.php?q=2008391627","2008391627","","12/17/15","http://www.datdota.com/tournament.php?q=467&tournament=WCA%202015","WCA 2015","","http://www.datdota.com/team.php?q=917&team=MVP%20Phoenix","MVP Phoenix","","http://www.datdota.com/team.php?q=225&team=Liquid","Liquid","","DIRE","Group Stage","1","29.78","24; -34"
"http://www.datdota.com/match.php?q=2008124823","2008124823","","12/16/15","http://www.datdota.com/tournament.php?q=467&tournament=WCA%202015","WCA 2015","","http://www.datdota.com/team.php?q=376&team=Alliance","Alliance","","http://www.datdota.com/team.php?q=917&team=MVP%20Phoenix","MVP Phoenix","","RADIANT","Group Stage","2","48.67","26; -31"
"http://www.datdota.com/match.php?q=2008002986","2008002986","","12/16/15","http://www.datdota.com/tournament.php?q=467&tournament=WCA%202015","WCA 2015","","http://www.datdota.com/team.php?q=917&team=MVP%20Phoenix","MVP Phoenix","","http://www.datdota.com/team.php?q=376&team=Alliance","Alliance","","DIRE","Group Stage","1","40.08","22; -26"
"http://www.datdota.com/match.php?q=2002216444","2002216444","","12/14/15","http://www.datdota.com/tournament.php?q=516&tournament=Dota%20Pit%20League%20Season%204","Dota Pit League Season 4","","http://www.datdota.com/team.php?q=917&team=MVP%20Phoenix","MVP Phoenix","","http://www.datdota.com/team.php?q=192&team=First%20Departure","First Departure","","RADIANT","","","33.47","44; -15"
"http://www.datdota.com/match.php?q=2002061565","2002061565","","12/14/15","http://www.datdota.com/tournament.php?q=516&tournament=Dota%20Pit%20League%20Season%204","Dota Pit League Season 4","","http://www.datdota.com/team.php?q=192&team=First%20Departure","First Departure","","http://www.datdota.com/team.php?q=917&team=MVP%20Phoenix","MVP Phoenix","","DIRE","","","41.82","29; -41"
"http://www.datdota.com/match.php?q=1994662524","1994662524","","12/11/15","http://www.datdota.com/tournament.php?q=516&tournament=Dota%20Pit%20League%20Season%204","Dota Pit League Season 4","","http://www.datdota.com/team.php?q=917&team=MVP%20Phoenix","MVP Phoenix","","http://www.datdota.com/team.php?q=7&team=SiG.Tr","SiG.Tr","","DIRE","","","34.35","23; -49"
"http://www.datdota.com/match.php?q=1994541759","1994541759","","12/11/15","http://www.datdota.com/tournament.php?q=516&tournament=Dota%20Pit%20League%20Season%204","Dota Pit League Season 4","","http://www.datdota.com/team.php?q=7&team=SiG.Tr","SiG.Tr","","http://www.datdota.com/team.php?q=917&team=MVP%20Phoenix","MVP Phoenix","","DIRE","","","26.55","12; -36"
"http://www.datdota.com/match.php?q=1987953814","1987953814","","12/08/15","http://www.datdota.com/tournament.php?q=516&tournament=Dota%20Pit%20League%20Season%204","Dota Pit League Season 4","","http://www.datdota.com/team.php?q=917&team=MVP%20Phoenix","MVP Phoenix","","http://www.datdota.com/team.php?q=1447&team=Fnatic.MY","Fnatic.MY","","RADIANT","","","27.03","29; -17"
"http://www.datdota.com/match.php?q=1987847612","1987847612","","12/08/15","http://www.datdota.com/tournament.php?q=516&tournament=Dota%20Pit%20League%20Season%204","Dota Pit League Season 4","","http://www.datdota.com/team.php?q=1447&team=Fnatic.MY","Fnatic.MY","","http://www.datdota.com/team.php?q=917&team=MVP%20Phoenix","MVP Phoenix","","DIRE","","","35.93","19; -46"
"http://www.datdota.com/match.php?q=1981406723","1981406723","","12/05/15","http://www.datdota.com/tournament.php?q=515&tournament=Global%20eSports%20Cup%20Finals","Global eSports Cup Finals","","http://www.datdota.com/team.php?q=917&team=MVP%20Phoenix","MVP Phoenix","","http://www.datdota.com/team.php?q=1527&team=Vega","Vega","","DIRE","LB Semifinals","2","34.75","14; -32"
"http://www.datdota.com/match.php?q=1981265554","1981265554","","12/05/15","http://www.datdota.com/tournament.php?q=515&tournament=Global%20eSports%20Cup%20Finals","Global eSports Cup Finals","","http://www.datdota.com/team.php?q=1527&team=Vega","Vega","","http://www.datdota.com/team.php?q=917&team=MVP%20Phoenix","MVP Phoenix","","RADIANT","LB Semifinals","1","32.6","41; -16"
"http://www.datdota.com/match.php?q=1980714191","1980714191","","12/05/15","http://www.datdota.com/tournament.php?q=515&tournament=Global%20eSports%20Cup%20Finals","Global eSports Cup Finals","","http://www.datdota.com/team.php?q=917&team=MVP%20Phoenix","MVP Phoenix","","http://www.datdota.com/team.php?q=1778&team=CL","CL","","DIRE","UB Semifinals","2","36.5","25; -35"
"http://www.datdota.com/match.php?q=1980593715","1980593715","","12/05/15","http://www.datdota.com/tournament.php?q=515&tournament=Global%20eSports%20Cup%20Finals","Global eSports Cup Finals","","http://www.datdota.com/team.php?q=917&team=MVP%20Phoenix","MVP Phoenix","","http://www.datdota.com/team.php?q=1778&team=CL","CL","","DIRE","UB Semifinals","1","30.88","9; -34"
"http://www.datdota.com/match.php?q=1974609589","1974609589","","12/02/15","http://www.datdota.com/tournament.php?q=515&tournament=Global%20eSports%20Cup%20Finals","Global eSports Cup Finals","","http://www.datdota.com/team.php?q=917&team=MVP%20Phoenix","MVP Phoenix","","http://www.datdota.com/team.php?q=29&team=Empire","Empire","","DIRE","Group Stage","2","33.1","18; -35"
"http://www.datdota.com/match.php?q=1974443561","1974443561","","12/02/15","http://www.datdota.com/tournament.php?q=515&tournament=Global%20eSports%20Cup%20Finals","Global eSports Cup Finals","","http://www.datdota.com/team.php?q=29&team=Empire","Empire","","http://www.datdota.com/team.php?q=917&team=MVP%20Phoenix","MVP Phoenix","","DIRE","Group Stage","1","38.87","27; -55"
"http://www.datdota.com/match.php?q=1974298339","1974298339","","12/02/15","http://www.datdota.com/tournament.php?q=515&tournament=Global%20eSports%20Cup%20Finals","Global eSports Cup Finals","","http://www.datdota.com/team.php?q=917&team=MVP%20Phoenix","MVP Phoenix","","http://www.datdota.com/team.php?q=1527&team=Vega","Vega","","RADIANT","Group Stage","2","29.88","24; -19"
"http://www.datdota.com/match.php?q=1974218607","1974218607","","12/02/15","http://www.datdota.com/tournament.php?q=515&tournament=Global%20eSports%20Cup%20Finals","Global eSports Cup Finals","","http://www.datdota.com/team.php?q=1527&team=Vega","Vega","","http://www.datdota.com/team.php?q=917&team=MVP%20Phoenix","MVP Phoenix","","DIRE","Group Stage","1","14.72","4; -22"
"http://www.datdota.com/match.php?q=1973122832","1973122832","","12/01/15","http://www.datdota.com/tournament.php?q=515&tournament=Global%20eSports%20Cup%20Finals","Global eSports Cup Finals","","http://www.datdota.com/team.php?q=917&team=MVP%20Phoenix","MVP Phoenix","","http://www.datdota.com/team.php?q=1778&team=CL","CL","","DIRE","Group Stage","2","26.4","14; -33"
"http://www.datdota.com/match.php?q=1973004653","1973004653","","12/01/15","http://www.datdota.com/tournament.php?q=515&tournament=Global%20eSports%20Cup%20Finals","Global eSports Cup Finals","","http://www.datdota.com/team.php?q=917&team=MVP%20Phoenix","MVP Phoenix","","http://www.datdota.com/team.php?q=1778&team=CL","CL","","DIRE","Group Stage","1","42.4","31; -41"
"http://www.datdota.com/match.php?q=1972884657","1972884657","","12/01/15","http://www.datdota.com/tournament.php?q=515&tournament=Global%20eSports%20Cup%20Finals","Global eSports Cup Finals","","http://www.datdota.com/team.php?q=917&team=MVP%20Phoenix","MVP Phoenix","","http://www.datdota.com/team.php?q=1907&team=NLG","NLG","","DIRE","Group Stage","2","29.63","12; -31"
"http://www.datdota.com/match.php?q=1972775336","1972775336","","12/01/15","http://www.datdota.com/tournament.php?q=515&tournament=Global%20eSports%20Cup%20Finals","Global eSports Cup Finals","","http://www.datdota.com/team.php?q=1907&team=NLG","NLG","","http://www.datdota.com/team.php?q=917&team=MVP%20Phoenix","MVP Phoenix","","DIRE","Group Stage","1","27.12","16; -37"
"http://www.datdota.com/match.php?q=1972091798","1972091798","","12/01/15","http://www.datdota.com/tournament.php?q=515&tournament=Global%20eSports%20Cup%20Finals","Global eSports Cup Finals","","http://www.datdota.com/team.php?q=917&team=MVP%20Phoenix","MVP Phoenix","","http://www.datdota.com/team.php?q=1422&team=coL%202","coL 2","","RADIANT","Group Stage","2","26.32","26; -13"
"http://www.datdota.com/match.php?q=1972001584","1972001584","","12/01/15","http://www.datdota.com/tournament.php?q=515&tournament=Global%20eSports%20Cup%20Finals","Global eSports Cup Finals","","http://www.datdota.com/team.php?q=917&team=MVP%20Phoenix","MVP Phoenix","","http://www.datdota.com/team.php?q=1422&team=coL%202","coL 2","","DIRE","Group Stage","1","35.22","32; -29"
"http://www.datdota.com/match.php?q=1915570256","1915570256","","11/05/15","http://www.datdota.com/tournament.php?q=510&tournament=StarSeries%2013%20SEA%20Qualifiers","StarSeries 13 SEA Qualifiers","","http://www.datdota.com/team.php?q=917&team=MVP%20Phoenix","MVP Phoenix","","http://www.datdota.com/team.php?q=105&team=Mineski","Mineski","","RADIANT","Group Stage","2","36.87","44; -29"
"http://www.datdota.com/match.php?q=1915477141","1915477141","","11/05/15","http://www.datdota.com/tournament.php?q=510&tournament=StarSeries%2013%20SEA%20Qualifiers","StarSeries 13 SEA Qualifiers","","http://www.datdota.com/team.php?q=917&team=MVP%20Phoenix","MVP Phoenix","","http://www.datdota.com/team.php?q=105&team=Mineski","Mineski","","RADIANT","Group Stage","1","30.93","38; -25"
"http://www.datdota.com/match.php?q=1913321938","1913321938","","11/04/15","http://www.datdota.com/tournament.php?q=510&tournament=StarSeries%2013%20SEA%20Qualifiers","StarSeries 13 SEA Qualifiers","","http://www.datdota.com/team.php?q=917&team=MVP%20Phoenix","MVP Phoenix","","http://www.datdota.com/team.php?q=1746&team=TNC","TNC","","DIRE","Group Stage","2","40.55","22; -32"
"http://www.datdota.com/match.php?q=1913246007","1913246007","","11/04/15","http://www.datdota.com/tournament.php?q=510&tournament=StarSeries%2013%20SEA%20Qualifiers","StarSeries 13 SEA Qualifiers","","http://www.datdota.com/team.php?q=917&team=MVP%20Phoenix","MVP Phoenix","","http://www.datdota.com/team.php?q=1746&team=TNC","TNC","","DIRE","Group Stage","1","20","4; -28"
"http://www.datdota.com/match.php?q=1891354670","1891354670","","10/25/15","http://www.datdota.com/tournament.php?q=510&tournament=StarSeries%2013%20SEA%20Qualifiers","StarSeries 13 SEA Qualifiers","","http://www.datdota.com/team.php?q=917&team=MVP%20Phoenix","MVP Phoenix","","http://www.datdota.com/team.php?q=192&team=First%20Departure","First Departure","","DIRE","Group Stage","3","34.35","31; -58"
"http://www.datdota.com/match.php?q=1891188879","1891188879","","10/25/15","http://www.datdota.com/tournament.php?q=510&tournament=StarSeries%2013%20SEA%20Qualifiers","StarSeries 13 SEA Qualifiers","","http://www.datdota.com/team.php?q=917&team=MVP%20Phoenix","MVP Phoenix","","http://www.datdota.com/team.php?q=192&team=First%20Departure","First Departure","","RADIANT","Group Stage","2","49.55","40; -51"
