match_link,match_link/_text,match_link/_title,date_value,tournament_link,tournament_link/_text,tournament_link/_title,tournament_link_prices,radiant_link,radiant_link/_text,radiant_link/_title,dire_link,dire_link/_text,dire_link/_title,winner_value,round_value,game_number,time_number,score_number
"http://www.datdota.com/match.php?q=1434178118","1434178118","","04/30/15","http://www.datdota.com/tournament.php?q=426&tournament=i-League%20Season%203%20China%20Qualifiers","i-League Season 3 China Qualifiers","","","http://www.datdota.com/team.php?q=240&team=VG","VG","","http://www.datdota.com/team.php?q=1102&team=Nb","Nb","","RADIANT","Group Stage","1","27.38","24; -15"
"http://www.datdota.com/match.php?q=1432120246","1432120246","","04/29/15","http://www.datdota.com/tournament.php?q=437&tournament=WCA%202015%20China%20Qualifiers%20Prelims","WCA 2015 China Qualifiers Prelims","","","http://www.datdota.com/team.php?q=240&team=VG","VG","","http://www.datdota.com/team.php?q=1102&team=Nb","Nb","","RADIANT","Group Stage","3","29.2","33; -20"
"http://www.datdota.com/match.php?q=1431996178","1431996178","","04/29/15","http://www.datdota.com/tournament.php?q=437&tournament=WCA%202015%20China%20Qualifiers%20Prelims","WCA 2015 China Qualifiers Prelims","","","http://www.datdota.com/team.php?q=1102&team=Nb","Nb","","http://www.datdota.com/team.php?q=240&team=VG","VG","","DIRE","Group Stage","2","30.33","17; -25"
"http://www.datdota.com/match.php?q=1431862578","1431862578","","04/29/15","http://www.datdota.com/tournament.php?q=437&tournament=WCA%202015%20China%20Qualifiers%20Prelims","WCA 2015 China Qualifiers Prelims","","","http://www.datdota.com/team.php?q=1102&team=Nb","Nb","","http://www.datdota.com/team.php?q=240&team=VG","VG","","RADIANT","Group Stage","1","47.3","47; -41"
"http://www.datdota.com/match.php?q=1426147704","1426147704","","04/26/15","http://www.datdota.com/tournament.php?q=414&tournament=StarSeries%2012%20Finals","StarSeries 12 Finals","","","http://www.datdota.com/team.php?q=5&team=iG","iG","","http://www.datdota.com/team.php?q=240&team=VG","VG","","DIRE","Finals","3","30.85","8; -31"
"http://www.datdota.com/match.php?q=1425968281","1425968281","","04/26/15","http://www.datdota.com/tournament.php?q=414&tournament=StarSeries%2012%20Finals","StarSeries 12 Finals","","","http://www.datdota.com/team.php?q=5&team=iG","iG","","http://www.datdota.com/team.php?q=240&team=VG","VG","","RADIANT","Finals","2","44.97","52; -22"
"http://www.datdota.com/match.php?q=1425815594","1425815594","","04/26/15","http://www.datdota.com/tournament.php?q=414&tournament=StarSeries%2012%20Finals","StarSeries 12 Finals","","","http://www.datdota.com/team.php?q=240&team=VG","VG","","http://www.datdota.com/team.php?q=5&team=iG","iG","","RADIANT","Finals","1","25.58","29; -7"
"http://www.datdota.com/match.php?q=1424090189","1424090189","","04/25/15","http://www.datdota.com/tournament.php?q=414&tournament=StarSeries%2012%20Finals","StarSeries 12 Finals","","","http://www.datdota.com/team.php?q=240&team=VG","VG","","http://www.datdota.com/team.php?q=5&team=iG","iG","","RADIANT","UB Finals","3","19.35","25; -5"
"http://www.datdota.com/match.php?q=1423997941","1423997941","","04/25/15","http://www.datdota.com/tournament.php?q=414&tournament=StarSeries%2012%20Finals","StarSeries 12 Finals","","","http://www.datdota.com/team.php?q=240&team=VG","VG","","http://www.datdota.com/team.php?q=5&team=iG","iG","","DIRE","UB Finals","2","29.38","10; -38"
"http://www.datdota.com/match.php?q=1423858816","1423858816","","04/25/15","http://www.datdota.com/tournament.php?q=414&tournament=StarSeries%2012%20Finals","StarSeries 12 Finals","","","http://www.datdota.com/team.php?q=5&team=iG","iG","","http://www.datdota.com/team.php?q=240&team=VG","VG","","DIRE","UB Finals","1","39.7","27; -31"
"http://www.datdota.com/match.php?q=1423036681","1423036681","","04/25/15","http://www.datdota.com/tournament.php?q=414&tournament=StarSeries%2012%20Finals","StarSeries 12 Finals","","","http://www.datdota.com/team.php?q=1048&team=C9","C9","","http://www.datdota.com/team.php?q=240&team=VG","VG","","DIRE","UB Semifinals","2","42.73","37; -37"
